product_id,sku,name,description,category,subcategory,brand,base_price,cost,current_price,currency,stock_quantity,reorder_point,supplier_id,weight_kg,dimensions,avg_rating,num_reviews,is_featured,is_bestseller,status,created_date,last_updated,tags
PRDLQZFHCCC,Boo-Zl4Iqv,NA,Production generation letter group share find watch provide. Each major important. Work easy cut fund couple.,Books & Media,Movies,JensenHub,15.15,8.14,17.807456771893605,USD,18.0,89.0,SUPHES79E,18.12,99x  27x22,3.46,326.0,False,False,Out of Stock,2025-05-03 16:48:16.114544,2025-07-21 19:20:15.259838,"popular,sale,limited,exclusive,movies"
PRDNU3N02A6,HEA-PCOMJ8,Smart Fitness Item,Data nothing study model stage state. Skill really television service feel. Attention through inside part save small.,Health,Fitness,Stark,201.81,133.26,212.76396070306663,USD,636.0,74.0,SUPTG7VRH,4.8,23x60x36,4.54,,False,False,Active,2025-11-03 17:53:40.513074,2025-12-08 07:21:19.375376,"new,popular,limited,health"
PRDFX1CSE0K,BOO-XEDCF5,Premium Movies Solution,Century bank surface court.,Books & Media,Movies,Globex,30.22,14.26,25.75841815237645,USD,599.0,63.0,SUP39FHW4,-16.55904203541018,30x65x14,,332.0,False,False,Active,2025-02-14 08:42:23.639793,2025-08-06 23:47:12.293799,"new,sale,movies"
PRD1UW2GO0I,ELE-E1T7KR,Essential Cameras Module,Analysis century education stop she usually director. Form environment then land moment. Debate trouble high.,Electronics,Cameras,GillWorks,1706.37,1190.48,1855.9303790157164,USD,232.0,89.0,SUPN3C489,15.73,8x70x10,3.36,211.0,False,,Low Stock,2025-08-24 04:05:48.355823,2025-10-15 17:58:37.519801,"popular,exclusive,new,eco-friendly,cameras"
PRD739J2UOY,HEA-GPJDAU,Professional Supplements Product,News think hope door tell. Exactly recognize toward stop whom. Attorney along cell under.,Health,Supplements,MaxHayes,231.03,124.26,221.70952808203802,USD,479.0,83.0,SUP3ZC4FE,4.06,82x73x23,3.57,459.0,False,False,Out of Stock,2025-09-16 07:39:39.123030,2025-09-23 17:22:17.428404,"limited,new,eco-friendly,popular,supplements"
PRD99N8VDZW,HEA-Y6DX4U,Classic Supplements Product,Range tonight find threat various and.,Health,Supplements,WebsterPlus,129.23,69.46,129.1246546988662,USD,414.0,42.0,SUPXSBLD9,10.91,80x84x25,3.95,138.0,False,False,Active,2025-06-02 00:45:21.627750,2025-07-21 10:21:10.703480,"exclusive,limited,eco-friendly,sale,health"
PRDHWZMTFMA,BOO-QH41IU,Premium Games Solution,Town between compare professor service. Several movie do member.,Books & Media,Games,RamosLabs,14.01,8.14,12.47306875296239,,69.0,50.0,SUP1FEX6H,17.37,28x100x41,3.17,75.0,False,True,Discontinued,2025-09-14 06:10:15.069333,2025-12-11 08:32:20.150380,"limited,games"
PRDHTERX552,FAS-V0V0N3,Classic Shoes Solution,Feel stop class raise attorney letter city eye. Piece arm study culture culture car.,Fashion,Shoes,MaxTorres,179.2,79.03,199.04486566702826,USD,306.0,28.0,SUPWYD0TI,4.91,6x72x12,5.0,81.0,False,False,Low Stock,2025-11-05 21:36:23.303999,2025-12-19 00:40:17.892683,"new,popular,limited,sale,shoes"
PRD7JCVVBNG,HEA-WTYLO2,Advanced Fitness Product,Energy federal opportunity local spring. Near they every. Key station campaign officer fear amount. Note until may hair fall.,Health,Fitness,ProKennedy,265.09,108.66,264.2875261340495,USD,89.0,98.0,SUP4ZZ2II,12.53,25x23x5,4.15,278.0,True,False,Active,2025-08-21 13:22:17.124704,2025-11-01 15:56:00.393154,"exclusive,limited,fitness"
PRDTB520UNV,HEA-EY9GS4,Deluxe Fitness Product,Information approach special close serious head. The TV church loss officer raise. Measure step include than.,Health,Fitness,CollinsTech,56.65,24.56,67.84629017402156,USD,191.0,18.0,SUPYQS62Q,6.96,82x34x27,4.4,142.0,False,False,NA,2025-05-31 09:58:14.126336,2025-08-24 20:56:27.975550,"eco-friendly,health"
PRDKT0W28SU,HEA-NJO5I8,Advanced Personal Care Product,National side win. Book Democrat parent expect.,Health,Personal Care,EliteOdonnell,278.51,151.73,283.7841887151603,USD,200.0,30.0,SUP8VMEHD,3.79,68x16x12,4.66,0.0,False,False,Discontinued,2025-11-02 16:30:23.407483,2025-12-03 18:46:55.865652,"eco-friendly,personal-care"
PRDSZAQ86QT,HOM-MMTNKS,Eco Kitchen System,Level goal establish politics improve. Cost across enter. Whatever add conference.,Home,Kitchen,KingX,288.66,159.29,304.39748704783716,USD,466.0,74.0,SUPL9A1HO,1.78,9x67x13,5.0,96.0,False,False,Active,2025-03-20 01:55:18.296945,2025-07-30 04:41:43.780988,"eco-friendly,popular,home"
PRDBC7MN7KK,ELE-QQ7IM8,Advanced Phones System,Keep always kitchen scene head. Why event trade recently science daughter.,Electronics,Phones,CampbellOne,719.82,336.69,712.2582420370375,USD,269.0,99.0,SUPXGEN1L,10.25,25x44x41,3.71,256.0,False,True,NA,2025-10-05 10:25:01.794859,2025-11-28 11:33:10.563389,"eco-friendly,sale,new,limited,phones"
PRDBH6N2IKU,Ele-W0KArw,Premium Wearables System,Compare represent help area Republican offer. Difference lawyer store consider or us remain. Five product thank stop.,Electronics,Wearables,GillWorks,1340.18,931.43,1259.7290406815218,USD,63.0,42.0,SUPHVS8CY,9.43,64x52x17,4.21,430.0,False,False,Active,2025-09-08 16:21:33.915569,2025-10-26 21:24:15.954242,"new,popular,wearables"
PRD2IZCXCVI,HEA-3WDWQR,Professional Fitness Product,Religious bed occur site without mind bag end.,Health,Fitness,EliteBailey,297.37,204.98,334.030218251927,USD,141.0,45.0,SUPR9U6D4,16.87,89x26x14,4.59,66.0,False,False,Active,2025-07-11 06:10:24.287722,2025-09-09 07:05:32.648210,"sale,limited,new,fitness"
PRDSA0E5533,ELE-P7PUY8,Advanced Cameras Kit,Employee either the worry west administration. Let behind alone whom fire offer. Event onto establish right line have strategy with.,Electronics,Cameras,CollinsTech,649.05,285.82,711.7075485650291,USD,964.0,16.0,SUPZKDM9R,15.87,35x20x20,4.25,205.0,False,False,Active,2025-04-25 14:41:29.042502,2025-05-30 07:05:01.242659,"new,sale,popular,exclusive,cameras"
PRDVRK2FADN,BOO-RY53UY,Essential Music Solution,Receive letter seven individual amount opportunity born shake. Change since share TV game her.,Books & Media,Music,BlairCo,14.27,8.51,16.920599357703725,USD,851.0,62.0,SUP19QFX9,7.8,60x63x49,2.28,58.0,False,False,Active,2025-02-21 08:14:32.040258,2025-07-11 23:29:00.526147,"popular,books-&-media"
PRDM9U4TRXE,HOM-IQ01OP,Deluxe Lighting System,Camera agreement ask value full. Certain arrive available green ask significant.,Home,Lighting,ObrienWorks,260.22,105.19,261.5675502421307,USD,595.0,32.0,SUP3HUQ0L,2.33,61x37x43,3.33,496.0,False,False,Active,2025-06-05 17:36:37.998751,2025-08-06 11:33:39.918448,"exclusive,popular,eco-friendly,home"
PRD74IEHXA1,ELE-PPAFHT,Deluxe Cameras Unit,Call serious finish fact inside. Their possible others although trial thousand could.,Electronics,Cameras,JensenHub,1972.46,1184.33,2084.423522279857,USD,126.0,95.0,SUPQBUCE0,8.37,32x72x50,4.4,142.0,False,False,Active,2025-11-07 02:54:56.260783,2025-12-10 22:44:08.712097,"exclusive,new,eco-friendly,cameras"
PRDX5933DMX,ELE-2WM4TF,Premium Computers System,It right pretty pattern. Seem war new group will debate. Likely tell enjoy see old happy remember.,Electronics,Computers,MoralesCo,1519.23,972.77,1327.8286786637577,USD,660.0,82.0,SUPR89TX4,2.4,27x55x9,3.75,9.0,False,False,out of stock,2025-11-15 10:27:07.275482,2025-11-26 20:13:13.235851,"exclusive,eco-friendly,popular,electronics"
PRDM5DGHR6I,BOO-3OY5QS,Modern Games Item,Reality play explain consumer tonight grow. Product listen commercial. New family reduce evidence young but.,Books & Media,Games,MurrayCo,29.34,17.63,33.17613460769301,USD,2216.1924623090504,69.0,SUPMDOSMX,14.69,12x18x5,,450.0,False,True,Discontinued,2025-08-11 14:03:19.995136,2025-09-22 03:16:51.261326,"limited,games"
PRDGQD6FN2C,HEA-IKBCWU,Professional Supplements Solution,Best least soon keep scientist establish. Big country they red. Store box can week song not drug.,Health,,PrimeMorrison,213.56,92.73,190.49823200260303,USD,839.0,19.0,SUPMRO2YX,19.43,16x44x11,3.6,216.0,False,False,Active,2025-06-22 18:48:33.836097,2025-09-12 15:38:26.930270,"popular,eco-friendly,new,health"
PRDRCVAHAIH,HEA-4AY25V,Essential Medical Product,Interview music per somebody smile. Talk black parent conference. Certainly move claim degree whatever describe employee. You down person herself participant music.,Health,Medical,PrimeMorrison,15.18,10.51,15.287935443196965,USD,881.0,92.0,SUPTJIX8G,12.33,34x16x11,3.93,419.0,False,True,NA,2025-11-05 10:50:01.808562,2025-11-09 03:00:09.664654,"eco-friendly,popular,exclusive,sale,health"
PRD062IXLNU,ELE-1IIMJM,Advanced Cameras Kit,Phone issue doctor our candidate beat. Instead room weight. Box always improve game environment message must.,Electronics,Cameras,HullHub,205.47,107.76,215.7458507037612,USD,979.0,76.0,SUP2RK26K,15.76,75x73x27,2.95,17.0,False,False,Active,2025-06-20 12:21:40.963312,2025-09-08 21:36:33.435352,"sale,limited,eco-friendly,electronics"
PRDTIRHUFLK,BOO-MIB0KW,Advanced Music Solution,Sing action deal. Want me against herself hear. Fine gun almost price sound.,Books & Media,Music,RamosLabs,12.2,7.25,11.561107858219172,USD,911.0,65.0,SUPM98068,6.19,53x96x20,3.87,353.0,False,False,Low Stock,2025-03-24 18:23:57.070559,2025-07-18 12:33:17.694830,"exclusive,sale,eco-friendly,music"
PRDE84JS15A,HEA-MV4OFT,Essential Personal Care Solution,Involve exactly region list fact step. Have agent others former and a after.,Health,Personal Care,RobinsonPlus,73.82,34.07,70.78435229743086,USD,811.0,29.0,SUP1GYFJP,9.07,11x71x18,3.7,20.0,True,False,NA,2025-10-10 09:33:11.564233,2025-11-19 06:14:10.437884,"new,personal-care"
PRDRRUTY3WX,FAS-AV7QLQ,Ultra Jewelry Product,Space everybody power star person course decision. Score partner executive side again attention read. Region beat my blue beautiful.,Fashion,Jewelry,CoreHale,518.04,259.78,489.20109447849785,USD,1442.3263150758735,30.0,SUPJE8HI6,7.97,64x26x47,2.95,458.0,False,False,Active,2025-11-11 10:10:09.192587,2025-11-16 21:16:22.592617,"popular,jewelry"
PRD3ISPPE4T,FAS-1ENWDY,Advanced Clothing Item,Statement view window appear while. Yeah stock individual huge source answer security present.,Fashion,Clothing,MaxHayes,511.3,234.09,439.6884118488484,USD,536.0,16.0,SUPKL9ODV,18.37,54x30x46,4.22,,False,False,Active,2025-06-02 14:07:59.814205,2025-10-22 03:39:44.904994,"limited,sale,eco-friendly,exclusive,fashion"
PRDIN6O1WU6,ELE-6D4O91,Classic Phones System,Happy budget film figure. From write drive you administration town near. Newspaper week push life join second stand especially.,Electronics,Phones,MurrayCo,426.4,253.94,350.2950417879844,USD,743.0,99.0,SUP2C48WS,12.03,82x73x35,3.39,297.0,False,False,Discontinued,2025-09-01 20:22:45.242330,2025-10-09 05:21:50.214938,"sale,exclusive,phones"
PRDESJ54ADY,HOM-MAHR7J,Ultra Lighting Kit,Arrive culture trouble board. Far culture price class her year.,Home,Lighting,EliteBailey,1411.98,638.07,1289.1388438506624,USD,540.0,50.0,SUP8R5SE5,3.02,5x88x35,4.52,21.0,False,False,Out of Stock,2025-05-10 19:19:47.414641,2025-10-23 20:57:02.106731,"eco-friendly,popular,lighting"
PRD2XKDADON,FAS-KG5WK1,Deluxe Jewelry Solution,Heart point manage billion just any front this. Hundred meet west still which explain development cut. Social manage yet like.,Fashion,Jewelry,MoralesCo,28.96,16.03,26.24559890614018,USD,188.0,14.0,SUPDPWLEA,4.48,62x52x41,4.88,340.0,False,False,Active,2025-03-08 07:30:32.384835,2025-07-13 04:10:08.988733,"sale,limited,exclusive,eco-friendly,jewelry"
PRDHTERX552,FAS-V0V0N3,Cl  assic Shoes Solution,Feel stop class raise attorney letter city eye. Piece arm study culture culture car.,Fashion,Shoes,MaxTorres,179.2,79.03,199.04486566702826,USD,306.0,28.0,SUPWYD0TI,4.91,6x72x12,5.0,81.0,False,False,Low Stock,2025-11-05 21:36:23.303999,2025-12-19 00:40:17.892683,"new,popular,limited,sale,shoes"
PRDEGRB4N61,Hom-Akvckt,Essential Furniture Kit,Hit firm make mission late. Remain bit performance trouble whom beautiful. Drug into record statement realize.,Home,Furniture,RandolphPlus,224.07,94.55,,USD,256.0,75.0,SUP6YH279,14.25,15x70x38,3.94,303.0,False,False,Active,2025-09-23 11:26:14.244072,2025-09-29 04:21:21.313686,"exclusive,sale,popular,eco-friendly,home"
PRDITC69BOW,ELE-4SN9Y9,Professional Gaming Device,Water whole total event court I. Happen reach day energy significant work.,Electronics,Gaming,GillWorks,1346.04,736.13,1583.2950866186306,USD,111.0,88.0,SUPD8QZ03,14.02,17x84x6,3.29,63.0,False,False,Active,2025-08-25 13:44:32.814624,2025-12-17 12:28:10.177715,"exclusive,popular,gaming"
PRDT7DIOFLQ,FAS-H99FQD,Classic Clothing Solution,Admit tree certain might black. Marriage better occur find son color outside. Within run truth line media manager.,Fashion,Clothing,CastroWorks,76.24,47.28,66.65469403806951,,594.0,46.0,SUPZ8GT19,14.79,55x36x31,5.0,17.0,False,False,Active,2025-03-15 09:22:41.091313,2025-07-25 20:47:05.094734,"exclusive,sale,clothing"
PRDLTSX787K,ELE-YWUW7R,Modern Computers Module,Over firm scientist any science security statement cultural. Establish once news create action population decide. Realize black while.,Electronics,Computers,ObrienWorks,1788.65,1051.79,0.001,USD,233.0,69.0,SUP6VOGV4,15.12,81x29x32,4.52,308.0,False,True,Active,2025-05-08 05:07:56.110704,2025-05-11 20:45:25.748824,"eco-friendly,sale,limited,electronics"
PRDIT2UAVB7,HEA-IAIQKT,Classic Medical Item,Culture national enter. Fish away father nor know sea. Administration campaign test despite back someone.,Health,Medical,WebsterPlus,114.46,62.31,115.29525469545193,USD,981.0,99.0,SUP1XDRPK,0.27,100x93x34,2.82,308.0,False,False,Active,2025-10-03 09:39:28.013996,2025-11-14 00:07:43.349736,"eco-friendly,medical"
PRD308YQNWD,BOO-1QXV8Q,Eco Games Solution,Free recently send likely read. New seem cultural son other guess team trip.,Books & Media,Games,RobinsonPlus,23.66,11.36,21.071118045594165,USD,426.0,78.0,SUPA78TCU,16.09,85x73x47,4.26,404.0,False,False,Active,2025-08-22 15:27:29.530249,2025-11-17 01:03:36.503493,"popular,new,sale,books-&-media"
PRDYEBHFGQQ,BOO-1X0GE3,Modern Music Item,Least available air sister weight member shoulder. Cold dog prevent many. Leave compare truth realize. Build stuff machine start.,Books & Media,Music,RoyWorks,31.53,20.0,29.10251248881948,USD,365.0,76.0,SUP66N5TX,9.46,49x58x10,3.39,170.0,False,True,Discontinued,2025-05-29 15:12:53.794674,2025-08-12 02:28:49.963896,"sale,music"
PRDE9HW7WS7,BOO-M0HRB4,Premium Movies Product,Her media drive believe. Today they how along. Seven five always get operation seat.,Books & Media,Movies,RandolphPlus,16.72,10.18,19.038828460796793,,70.0,70.0,SUPYSDUMM,8.9,22x63x39,3.39,293.0,False,False,Active,2025-01-06 19:10:27.672007,2025-03-17 21:07:37.613327,"limited,sale,popular,new,movies"
PRDH2ZPH6NN,HOM-MDCBRG,Smart Kitchen Set,Weight score risk half player.,Home,Kitchen,CampbellOne,840.5,,699.4720048145496,USD,513.0,27.0,SUPB0MR3B,4.67,67x99x5,3.23,345.0,False,False,Out of Stock,2025-01-01 19:31:23.256213,2025-10-20 10:29:46.508641,"exclusive,popular,new,kitchen"
PRDR7PYBS2Q,ELE-RA26VE,Deluxe Computers Device,North daughter consumer key election will our. Develop spend general include who city. Life build day might say.,Electronics,Computers,RobersonHub,1102.24,527.88,971.8246824392158,USD,,54.0,SUPGF6X07,5.44,36x97x49,4.08,28.0,False,False,Active,2025-11-07 17:26:38.742115,2025-11-25 16:53:16.355095,
PRD0JCDAE9V,HOM-F2OGT1,Eco Lighting Kit,Enough near animal order toward. Citizen call since hard. Season something open manager up fish represent.,Home,Lighting,KingX,71.76,31.2,73.3180531382224,,968.0,87.0,SUP0K3BHF,18.88,23x97x42,4.35,36.0,False,False,Active,2024-12-31 00:37:32.515524,2025-11-27 00:36:34.474053,"new,home"
PRDB0BU0MBO,HEA-LQZ7O9,Deluxe Medical Item,Some first fear number behind media. Return view member hard.,Health,Medical,OrtegaX,29.43,11.84,23.667103569446628,USD,202.0,18.0,SUPQMMZLK,16.96,80x28x12,5.0,157.0,False,False,Active,2025-09-30 18:10:24.035721,2025-12-17 02:18:51.129960,"limited,popular,exclusive,eco-friendly,medical"
PRDB02VBKH2,HEA-FKV2KR,Premium Fitness Item,Realize cell American. Through data economic state.,Health,Fitness,ProKennedy,88.42,37.29,73.20276114285184,USD,873.0,77.0,SUP49XFHL,7.47,74x81x11,4.58,166.0,False,False,Low Stock,2025-09-23 10:41:44.839714,2025-12-10 13:28:40.908841,"new,exclusive,fitness"
PRD4F2FPXUD,BOO-KO6MYZ,Ultra Games Product,Commercial attack while test. Whose speech establish no us customer some.,Books & Media,Games,JensenHub,18.51,10.74,18.13913608499608,USD,182.0,46.0,SUPLWHQAJ,11.94,88x98x47,5.0,176.0,False,True,Active,2025-07-29 20:11:22.728206,2025-11-04 14:35:49.206675,"exclusive,limited,new,popular,books-&-media"
PRDHSKO796V,HEA-GI21NU,Ultra Personal Care Item,Sing picture analysis strategy answer yet. Though pass same look bill month.,health,Personal Care,ZenCruz,141.27,81.2,133.87899277186372,USD,577.0,39.0,SUPTCTVAZ,7.67,25x40x21,3.21,154.0,,False,Active,2025-07-14 05:03:45.589587,2025-11-09 02:10:46.557035,"new,exclusive,eco-friendly,popular,personal-care"
PRD3E7ZEO9V,BOO-E91CYR,Premium Music Solution,Represent billion day including meet it. Year evening culture board. Support wait wife just red many alone.,Books & Media,Music,WilliamsLabs,6.05,3.02,5.829030334199257,USD,438.0,88.0,SUPB7PWCA,18.31,14x32x49,3.89,126.0,False,False,Out of Stock,2025-06-02 15:15:13.899771,2025-10-25 02:58:14.118688,"popular,exclusive,new,eco-friendly,music"
PRD8YFFLRLJ,FAS-WO6POM,Classic Watches Item,Play case school discover business building. Top glass image expert gas other water.,Fashion,Watches,CastroWorks,259.0,173.11,223.3388657608406,USD,54.0,61.0,SUPE45LMP,10.89,73x93x40,3.25,196.0,False,True,Low Stock,2025-02-04 19:58:49.625769,2025-10-01 15:50:34.309785,"popular,new,exclusive,fashion"
PRDA8MWPXD8,BOO-9V2O9A,Eco Music Solution,Listen administration board medical project.,Books & Media,Music,HullHub,8.19,5.02,8.047057732908904,USD,444.0,55.0,SUPK4XJN7,2.79,29x17x37,5.0,21.0,True,False,Active,2025-09-29 09:05:22.481208,2025-12-08 23:14:38.031835,"sale,limited,eco-friendly,new,books-&-media"
PRDOW5J06WN,BOO-XTVNPW,Deluxe Movies Item,Street this marriage factor last on major market.,Books & Media,Movies,Globex,30.35,17.17,35.01233179579332,USD,358.0,70.0,SUPXNQXY5,15.42,89x74x20,4.74,24.0,False,False,Active,2025-08-17 02:54:50.437623,2025-09-21 09:14:43.669364,"new,books-&-media"
PRDCZCILTGV,ELE-USK3UW,Ultra Phones Unit,Ask tonight form social job report born. Short until system find question dark. Discussion room whose contain social.,Electronics,Phones,MaxMcdonald,1472.61,940.95,1599.7801291780243,USD,28.0,65.0,SUPC1VDD6,14.38,75x83x11,4.45,482.0,False,False,Low Stock,2025-09-17 23:30:36.117644,2025-12-02 22:41:38.567940,"eco-friendly,popular,limited,electronics"
PRDB3YNY5FV,BOO-S56JXL,Advanced Music Product,Specific local fund its. Animal cause should race strong whose suffer.,Books & Media,Music,CampbellOne,40.79,26.13,40.812692086087985,USD,1.0,77.0,SUPNNFK0X,5.38,17x86x8,4.55,37.0,False,False,Discontinued,2025-10-23 01:48:38.022535,2025-10-27 03:06:07.303045,"new,eco-friendly,limited,books-&-media"
PRD08MLADAM,FAS-PU8YGC,Smart Shoes Product,Audience various sea might federal performance. World wrong detail hundred worker. Need however view reality.,Fashion,Shoes,WebsterPlus,392.08,214.7,437.35258054495597,USD,953.0,40.0,SUPN87U4N,11.77,93x93x29,3.54,310.0,False,,Active,2025-09-09 17:25:36.276175,2025-12-09 22:23:10.130552,"limited,fashion"
PRDOACFQGYO,FAS-63IZNS,Professional Shoes Product,People piece particularly senior.,Fashion,Shoes,PrimeMorrison,382.63,219.15,335.3334384909112,USD,231.0,82.0,SUPDUMDOW,7.67,63x5x10,2.84,170.0,False,True,Active,2025-06-24 17:27:11.678694,2025-08-17 11:43:03.822138,"exclusive,popular,shoes"
PRDPXVM9BTM,FAS-N0D17B,Advanced Jewelry Item,Sure whose organization event. Southern language bag teach hit. Crime every scientist challenge control both reason. Current cell charge affect myself think senior.,Fashion  ,Jewelry,KingX,45.85,31.69,39.17175986666502,USD,608.0,36.0,SUP7COOW9,8.17,43x44x45,3.68,483.0,False,True,Active,2025-03-19 13:25:54.866652,2025-09-29 21:43:25.417540,"eco-friendly,fashion"
PRDEP2VEE87,HEA-R1KB3Q,Professional Fitness Solution,Woman art author be. Positive seek walk must father chair support. Arm it cause attention. Everyone always fund air field.,Health,Fitness,ZenGonzalez,16.71,9.55,18.805256311317336,USD,760.0,64.0,SUPIKG9DF,14.84,23x78x10,2.9,0.0,False,False,Active,2025-09-05 11:50:32.486225,2025-10-12 23:00:04.222596,"sale,exclusive,eco-friendly,limited,fitness"
PRD6ZJDIMF1,HEA-TTP0TQ,Modern Medical Item,Bag summer majority deep government must color. Score phone kitchen support understand writer. Will summer country see right build.,Health,Medical,MaxMcdonald,238.19,147.6,256.49241330936616,USD,730.0,54.0,SUP77EAHX,5.75,97x69x33,3.86,16.0,False,False,Active,2025-02-19 17:45:48.011419,2025-10-26 14:46:30.617560,"exclusive,popular,new,sale,medical"
PRDOIBE1B3N,ELE-VBMRJV,Ultra Cameras Unit,Peace lot majority individual try treat baby discover. Growth cut PM daughter note item heavy and. Very sell per grow. Conference meet security treatment quality fire develop certainly.,Electronics,Cameras,PrimeMorrison,78.83,51.26,75.92057626493002,USD,556.0,16.0,SUP23BGN1,19.69,33x10x47,4.14,13.0,False,,Active,2025-02-14 05:28:03.751404,2025-09-14 14:28:26.605427,"exclusive,electronics"
PRD928BSKUO,HEA-E4KZTM,Professional Supplements Solution,Trouble team Republican traditional business whom bank. Public no arrive early accept. New industry respond.,Health,Supplements,RoyWorks,41.87,25.83,44.88650644705224,USD,766.0,87.0,SUPWN4S0D,12.55,56x66x12,3.88,60.0,False,False,Active,2025-03-18 13:20:41.934562,2025-06-07 05:41:44.450209,"new,eco-friendly,exclusive,supplements"
PRD5BA12PZC,ELE-7ZUAVH,Classic Phones System,Become into population main agreement professor. Friend cultural cut change surface.,Electronics,Phones,NeoSimmons,1422.99,991.42,1690.9404698935855,USD,549.0,84.0,SUPTY1TW9,9.53,22x100x10,2.17,53.0,False,False,Active,2025-06-16 11:55:00.638024,2025-08-13 13:07:18.676640,"popular,exclusive,new,electronics"
PRD4BB3MZVR,BOO-6JRUK4,Essential Movies Solution,Area reveal foot. Hard despite nation south. Born former thing laugh win professional reason.,Books & Media,Movies,Umbrella,9.58,6.24,8.86774285198196,USD,673.0,91.0,SUP3HX3NG,5.32,11x19x13,,0.0,False,False,Active,2025-08-11 09:13:02.285979,2025-11-07 11:08:41.527855,"exclusive,new,sale,popular,books-&-media"
PRDANY6M6BO,BOO-R482QB,Premium Movies Solution,Card parent free chance item. Network drive thought through mother prepare. Design court affect improve organization soldier.,Books & Media,Movies,CoreJones,31.51,19.49,35.4147603359395,USD,623.0,22.0,SUPX3VD17,7.16,97x81x17,4.02,18.0,False,False,Active,,2025-07-23 21:57:06.279766,"popular,new,sale,books-&-media"
PRD7YG2F3E9,ELE-P3ELWD,Professional Cameras Unit,Past wait girl. Would decade small risk collection rather.,Electronics,Cameras,RoyWorks,563.91,287.14,574.7108530702994,USD,111.0,11.0,SUPN27F2F,12.0,77x45x20,3.43,208.0,True,False,Active,2025-09-30 02:42:00.588810,,"eco-friendly,popular,electronics"
PRDL5OBY83Z,ELE-ON7GXC,Professional Wearables Module,Man court day finish official art. American picture ground region young enter month.,Electronics,Wearables,WilliamsLabs,1190.79,726.49,1206.386214412723,USD,512.0,93.0,SUPBS00KG,10.99,11x94x42,4.94,47.0,False,True,Active,2025-10-30 10:43:01.068088,2025-11-14 22:34:18.230814,"popular,limited,exclusive,new,wearables"
PRDGWLHP0WB,BOO-FHJ2UR,Smart Movies Product,Goal democratic easy among return.,Books & Media,Movies,WebsterPlus,26.54,12.36,26.002409043926836,USD,,23.0,SUPWKODBZ,11.98,26x99x30,3.44,288.0,False,False,Low Stock,2025-06-28 15:06:41.480407,2025-10-06 00:35:21.839171,"sale,eco-friendly,books-&-media"
PRDQP012ZEB,BOO-1T1CRZ,Advanced Music Solution,Clearly pull remember first. Hit style meet personal leave apply spring who. Huge program always speak behind peace.,Books & Media,Music,CoreSmith,10.54,6.99,9.219845347102444,USD,322.0,51.0,SUPEGWQXA,9.7,63x64x8,4.13,275.0,False,True,Active,2025-05-31 01:52:53.700527,2025-11-28 02:09:47.100440,"limited,new,exclusive,popular,music"
PRDQ6P06ALW,BOO-KX0Y4O,Smart Music Solution,Support letter fall however build probably page. Example identify street network. Firm foot relationship.,Books & Media,Music,Acme,38.12,23.94,41.30710153485305,USD,289.0,52.0,SUPW3NW3T,7.55,8x6x6,3.17,76.0,,False,Active,2025-10-01 10:00:13.788846,2025-11-21 00:45:14.683316,"limited,exclusive,popular,sale,books-&-media"
PRDTKF4DMOA,ELE-BMBKRQ,Modern Gaming Module,Prove leader natural collection worry mind.,Electronics,Gaming,EliteFranklin,162.16,72.03,170.41697777192843,USD,479.0,17.0,SUPCIS0NV,16.86,31x68x45,4.79,47.0,False,False,Active,2025-03-09 22:28:00.838249,2025-11-09 02:15:22.859491,"popular,exclusive,eco-friendly,gaming"
PRD79UY27OW,HEA-O9RYFT,Ultra Supplements Item,Instead may resource sea number. Eat expert process. Door take money expect fear hospital. Relationship mouth money especially.,Health,Supplements,GillWorks,103.39,68.77,94.8066338061844,USD,412.0,73.0,SUPVUOZ2P,15.07,8x37x23,3.13,208.0,False,True,Discontinued,2025-05-16 18:03:30.646879,2025-05-22 03:08:53.122231,"exclusive,eco-friendly,sale,limited,health"
PRD0HEREERE,FAS-F8YARA,Essential Clothing Solution,Seem feeling energy stand big environmental dinner.,Fashion,Clothing,Globex,206.02,82.98,221.2699077148597,USD,557.0,22.0,SUPUM5837,16.4,87x65x28,4.5,18.0,False,False,Active,2025-03-27 14:27:36.390565,2025-06-04 02:31:35.256710,"popular,eco-frie  ndly,exclusive,fashion"
PRDNE3G8Y7K,HEA-H52LR2,Professional Medical Item,Firm carry image but response. Through write process fish.,  Health,,ZenJackson,104.89,67.69,110.57134570893118,USD,229.0,58.0,SUP52X3A3,17.1,55x66x14,4.33,212.0,False,False,Active,2025-10-29 15:49:18.646571,2025-11-11 23:11:23.914581,"sale,eco-friendly,popular,new,health"
PRDXP7J3T9P,FAS-JGCTIX,Deluxe Jewelry Item,His possible card loss. Room employee contain because act just attack. Law style win week either store when.,Fashion,Jewelry,CoreKnapp,636.02,346.86,682.9201805204762,USD,158.0,44.0,SUP6L57BZ,15.04,7x19x25,3.03,14.0,False,False,Active,2025-09-05 03:22:52.094489,2025-12-07 04:45:41.799654,"popular,new,exclusive,jewelry"
PRDZHD4K114,FAS-JST16W,Deluxe Bags Solution  ,Senior there stuff effect professor. Community plant possible scientist serious expert police. Often beyond system those.,Fashion,Bags,WilliamsLabs,206.11,136.77,231.39034489259046,USD,888.0,47.0,SUPRJUUI9,2.77,62x29x20,3.62,363.0,False,False,Low Stock,2025-09-09 12:58:13.907788,2025-11-21 00:08:59.603872,"new,fashion"
